title_clean,company_clean,location_clean,desc_length,word_count,is_remote,has_contract_info,has_experience_info,has_education_info,has_salary_info,final_category
télévendeur btob énergie (prospection) — cdi — week-ends off,adm value,rabat,365,53,0,1,0,0,0,COMMERCIAL_VENTE
attaché juridique (f/h),non spécifié,meknes,331,52,0,0,0,1,0,SPECIAL_AUTRES
stage pfe – technique et maintenance,groupe label''vie - carrefour,casablanca,481,65,0,1,0,1,0,DATA_IA
chef de projet télécom,sofrecom maroc,maroc,415,58,0,0,0,0,0,MANAGEMENT_DIRECTION
gestionnaire clientèle (h/f) - assilah / ksar sghir / ksar el kbir,attijariwafa bank,tanger,344,47,0,0,0,1,0,DATA_IA
gestionnaire clientèle (h/f) - tanger,attijariwafa bank,tanger,305,40,0,0,0,1,0,DATA_IA
validateur conformité des ventes (h/f) pour le lancement d’une nouvelle activité sur notre site à yacoub el mansour.,foundever (ex sitel group),casablanca,419,60,0,0,0,0,0,COMMERCIAL_VENTE
nous recrutons un real time analyst (h/f) pour le lancement d’une nouvelle activité sur notre site à casacity.,foundever (ex sitel group),casablanca,371,51,0,0,0,0,0,SPECIAL_AUTRES
quality analysts (h/f) pour le lancement d’une nouvelle activité sur notre site à casacity.,foundever (ex sitel group),casablanca,349,48,0,0,0,0,0,SPECIAL_AUTRES
contrôleur de gestion (h/f),non spécifié,casablanca,379,47,0,0,1,0,0,COMPTABILITE_FINANCE
nous recrutons des teams managers pour le lancement d’une nouvelle activité sur notre site à yaacoub el mansour.,foundever (ex sitel group),casablanca,341,48,0,0,0,0,0,MANAGEMENT_DIRECTION
auditeur interne confirmé,madaef,rabat,359,54,0,0,1,0,1,COMPTABILITE_FINANCE
maintenance manager,domino hr morocco,kenitra,499,67,0,0,1,1,0,DATA_IA
chargé de qualité (hispanophone),marketing call center,rabat,303,38,0,0,0,0,0,PRODUCTION_INDUSTRIE
team leader “hispanohablante”,marketing call center,rabat,432,62,0,0,0,0,0,MANAGEMENT_DIRECTION
trainer & coach (español/english),marketing call center,rabat,337,45,0,0,0,0,1,DATA_IA
night shift advisor (fr/eng),marketing call center,rabat,393,56,0,0,0,0,0,SPECIAL_AUTRES
stage pfe - moyens generaux,groupe label''vie - carrefour,maroc,406,57,0,1,0,1,0,SPECIAL_AUTRES
chargé de mission qualité système environnement h/f,groupe azura,agadir,418,52,0,0,1,1,0,PRODUCTION_INDUSTRIE
chargé(e) de mission rse,non spécifié,rabat,397,57,0,0,0,1,0,SPECIAL_AUTRES
chargé(e) de formation,non spécifié,rabat,346,50,0,0,0,1,0,RESSOURCES_HUMAINES
assistant de direction,manpower agences,casablanca,386,50,0,0,1,0,0,ADMINISTRATIF_SUPPORT
chargé(e) d''administration du personnel (f/h),sofrecom maroc,casablanca,391,56,0,0,0,1,0,SPECIAL_AUTRES
chargé(e) de la comptabilité,menara holding,marrakech,359,51,0,0,0,1,0,DATA_IA
directeur achats et services généraux (f/h),sofrecom maroc,rabat,360,49,0,0,0,0,1,MANAGEMENT_DIRECTION
chef d''agence,fondation arrawaj,fes,450,61,0,0,0,0,0,MANAGEMENT_DIRECTION
chef d''agence,fondation arrawaj,maroc,421,57,0,0,0,0,0,MANAGEMENT_DIRECTION
chef d''agence,fondation arrawaj,sale,391,51,0,0,0,0,0,MANAGEMENT_DIRECTION
chef d''agence,fondation arrawaj,agadir,366,53,0,0,0,0,0,MANAGEMENT_DIRECTION
chef d''agence,fondation arrawaj,casablanca,419,56,0,0,0,0,0,MANAGEMENT_DIRECTION
conseillers(re) client bilingues anglophones fai,non spécifié,maroc,406,59,0,0,1,1,0,DATA_IA
gestionnaire facturation et recouvrement,pwc,casablanca,376,51,0,0,0,1,0,DATA_IA
dévelppeur/intégrateur dynatrace,dxc - cdg,rabat,367,48,0,0,0,1,0,IT_DEVELOPPEMENT
chargé de compte (h/f),bank assafa,marrakech,418,54,0,0,0,1,0,SPECIAL_AUTRES
consultant technique senior servicenow,dxc - cdg,casablanca,477,63,0,0,1,0,0,IT_DEVELOPPEMENT
it sales engineer offshore (h/f),dxc - cdg,maroc,393,56,0,0,0,1,0,COMMERCIAL_VENTE
consultant technico-fonctionnel senior dotnet,dxc - cdg,casablanca,361,50,0,0,1,1,0,IT_DEVELOPPEMENT
it spécialisé en erp sage x3.,manpower agences,tanger,342,51,0,0,1,1,0,SPECIAL_AUTRES
stage pfe – ingénieur spécialisé en matériaux,capgemini engineering,casablanca,367,55,0,1,1,1,0,SPECIAL_AUTRES
ingénieur r&d en engrenages,capgemini engineering,casablanca,354,48,0,0,0,1,0,INGENIERIE
responsable opérations usine,aya gold & silver,maroc,365,54,0,0,0,1,0,MANAGEMENT_DIRECTION
consultant technique microsoft dynamics 365 business central,inetum,casablanca,412,56,0,0,0,0,0,SPECIAL_AUTRES
superviseur - h/f,tersea,autres_villes,411,61,0,0,0,1,0,MANAGEMENT_DIRECTION
brand manager (h/f) - sales & marketing,beauty tech,casablanca,419,62,0,0,0,1,0,COMMERCIAL_VENTE
stagiaire en recrutement it (f/h),sofrecom maroc,casablanca,413,61,0,0,0,1,0,DATA_IA
acheteur senior,um6p - université mohammed vi polytechnique,marrakech,327,45,0,0,1,1,0,LOGISTIQUE_TRANSPORT
assistante administrative,non spécifié,casablanca,352,47,0,0,0,1,0,ADMINISTRATIF_SUPPORT
ingénieur en conception de roulements,capgemini engineering,casablanca,357,45,0,0,0,1,0,INGENIERIE
stage pfe – hr business partner,non spécifié,casablanca,365,54,0,1,0,1,0,RESSOURCES_HUMAINES
sub system technical leader,capgemini engineering,kenitra,426,60,0,0,0,1,0,SPECIAL_AUTRES
attaché parc,non spécifié,mohammedia,312,46,0,0,0,1,0,SPECIAL_AUTRES
agent port (logistique parc automobile),cac (centrale automobile chérifienne),casablanca,340,48,0,0,0,0,0,DATA_IA
asesor digital 100% chat (español),marketing call center,rabat,351,47,0,0,0,0,0,SPECIAL_AUTRES
conseillers client - support technique n2 (ftth),marketing call center,rabat,407,53,0,0,1,0,0,SPECIAL_AUTRES
agente di moderazione dei contenuti (lingua italiana),marketing call center,rabat,408,52,0,0,0,1,0,SPECIAL_AUTRES
klantenservice medewerker - (dutch / inbound calls),marketing call center,rabat,392,47,0,0,0,0,0,SPECIAL_AUTRES
agent de recouvrement,crit,casablanca,342,48,0,0,1,1,0,SPECIAL_AUTRES
assistante sav,crit,casablanca,418,55,0,0,1,1,0,ADMINISTRATIF_SUPPORT
chargé de clientèle,bank of africa,beni mellal,378,53,0,0,0,1,0,SPECIAL_AUTRES
logistics executive,domino hr morocco,kenitra,413,55,0,0,0,1,0,SPECIAL_AUTRES
bilingual (fr/en) backoffice advisors,cnexia,rabat,389,51,0,0,0,1,0,DATA_IA
it support specialist,ikea maroc,casablanca,426,60,0,0,1,1,0,SPECIAL_AUTRES
it manager,ikea maroc,casablanca,548,76,0,0,1,0,0,MANAGEMENT_DIRECTION
chargé de recouvrement,non spécifié,casablanca,354,49,0,0,0,1,0,SPECIAL_AUTRES
conseillers clients en réception d''appels -sav,tersea,autres_villes,406,55,0,0,0,1,0,SPECIAL_AUTRES
comptable confirmé ( h/f ),sdk wood,casablanca,393,54,0,0,1,1,0,COMPTABILITE_FINANCE
chargé(e) de clientèle bilingue fr/en – secteur bancaire (marché canadien),telus digital,casablanca,412,53,0,0,0,0,0,DATA_IA
chargé(e) d''affaires,crit,casablanca,374,48,0,1,0,1,0,DATA_IA
chargé(e) de recrutement,crit,casablanca,332,46,0,0,1,1,0,SPECIAL_AUTRES
consultant(e) sénior,ailancy,casablanca,479,65,0,0,1,0,0,SPECIAL_AUTRES
consultant(e) fonctionnel(le) dynamics 365 f&o,inetum,casablanca,458,63,0,0,1,0,0,SPECIAL_AUTRES
ingénieur test et support run,alten maroc,rabat,467,68,0,0,1,1,0,INGENIERIE
chef de projet it,alten maroc,rabat,383,55,0,0,1,1,0,MANAGEMENT_DIRECTION
ingénieur test & validation telecom,inetum,casablanca,426,60,0,0,0,1,0,TELECOM_RESEAUX
gérant de station-service,non spécifié,casablanca,374,54,0,0,0,1,0,MANAGEMENT_DIRECTION
agent de maintenance automobile,richbond,casablanca,412,54,0,0,0,1,0,DATA_IA
chargé(e) de développement national,université internationale de rabat (uir),sale,479,57,0,0,0,1,0,SPECIAL_AUTRES
conseiller commercial,manpower agences,marrakech,364,47,0,0,0,0,0,COMMERCIAL_VENTE
chef comptable (h/f),moore casablanca,casablanca,290,36,0,0,1,0,0,COMPTABILITE_FINANCE
commercial b2b,non spécifié,casablanca,334,48,0,0,0,0,0,COMMERCIAL_VENTE
commercial b2b,non spécifié,beni mellal,371,55,0,0,0,0,0,COMMERCIAL_VENTE
animatrice showroom,non spécifié,meknes,276,32,0,0,0,1,0,SPECIAL_AUTRES
coordinateur achats junior h/f,alh holding,casablanca,396,56,0,0,1,1,0,MANAGEMENT_DIRECTION
"ingénieur etudes, veille & produit – promotion immobilière",alh holding,casablanca,454,65,0,0,0,1,0,DATA_IA
comptable senior,alh holding,casablanca,420,56,0,0,1,1,0,COMPTABILITE_FINANCE
animatrice showroom,non spécifié,casablanca,344,44,0,0,0,1,0,SPECIAL_AUTRES
responsable rh de proximité,non spécifié,casablanca,337,49,0,0,0,1,0,RESSOURCES_HUMAINES
responsable rh de proximité,non spécifié,meknes,418,58,0,0,0,1,0,RESSOURCES_HUMAINES
assistant (e) comptable,non spécifié,casablanca,431,56,0,0,0,1,0,COMPTABILITE_FINANCE
juriste gouvernance senior (h/f) — tanger,tmsa,tanger,364,53,0,0,1,1,0,JURIDIQUE_DROIT
infographiste,distamed sarl,casablanca,366,51,0,0,0,0,0,SPECIAL_AUTRES
senior program manager (bilingual fr/eng),um6p - université mohammed vi polytechnique,maroc,474,63,0,0,1,1,0,DATA_IA
stage pfe - qualité,groupe label''vie - carrefour,casablanca,406,59,0,1,0,1,0,PRODUCTION_INDUSTRIE
ingenieur de recherche en geophysique appliquee et modelisation geologique h/f 1,um6p - université mohammed vi polytechnique,maroc,438,58,0,1,0,1,0,INGENIERIE
manager projets it et digital technopolis,axa services maroc,rabat,479,67,0,0,0,1,0,IT_DEVELOPPEMENT
stage pfe - ressources humaines,groupe label''vie - carrefour,casablanca,450,68,0,1,0,1,0,DATA_IA
ingénieur(e) travaux (h/f),vinci energies afrique de l''ouest,casablanca,403,55,0,0,1,1,0,INGENIERIE
responsable technique ia,vinci energies afrique de l''ouest,casablanca,472,70,0,0,0,1,0,IT_DEVELOPPEMENT
eca recrute des conseillers commerciaux en assurance : 5000dhs + primes déplafonnées + transport,eca assurances,casablanca,336,46,0,0,0,0,0,LOGISTIQUE_TRANSPORT
assistante de livraison,m-automotiv,casablanca,353,46,0,0,0,0,0,DATA_IA
assistante back office,m-automotiv,casablanca,341,44,0,0,0,1,0,ADMINISTRATIF_SUPPORT
directeur commercial – spécialité trucks,m-automotiv,casablanca,391,49,0,0,1,0,0,COMMERCIAL_VENTE
business analyst junior,m-automotiv,casablanca,355,47,0,0,1,0,0,SPECIAL_AUTRES
chargée adv – administration des ventes,m-automotiv,casablanca,342,45,0,0,0,0,0,COMMERCIAL_VENTE
caissier – comptable,m-automotiv,casablanca,316,45,0,1,0,1,0,DATA_IA
commerciaux généralistes & new generation,m-automotiv,casablanca,479,65,0,0,1,0,0,SPECIAL_AUTRES
responsable contrôle qualité produit,menara holding,safi,425,62,0,0,0,1,0,PRODUCTION_INDUSTRIE
chef de projet digitalisation & innovation en santé,aba technology,casablanca,409,60,0,0,0,1,0,MANAGEMENT_DIRECTION
recruiter position,ntt data,tetouan,450,66,0,0,0,1,0,SPECIAL_AUTRES
agente administrativo - spanish speaking,ntt data,tetouan,385,53,0,0,0,0,0,SPECIAL_AUTRES
community manager h/f,outsourcia,casablanca,377,57,0,0,0,0,0,MARKETING_COM
chargé(e) de données clients (anglophone),cac (centrale automobile chérifienne),casablanca,343,49,0,0,0,0,0,IT_DEVELOPPEMENT
architecte logiciel java (h/f),dxc - cdg,casablanca,395,52,0,0,1,1,0,IT_DEVELOPPEMENT
hôtesse d''accueil: showroom audi (contrat intérimaire),cac (centrale automobile chérifienne),casablanca,326,40,0,1,0,0,0,DATA_IA
responsable technique métier cfo–cfa,groupe label''vie - carrefour,casablanca,456,65,0,0,0,1,0,MANAGEMENT_DIRECTION
agente administrativo- spanish-portugues-speaking,ntt data,tetouan,365,49,0,0,0,0,0,SPECIAL_AUTRES
analista/técnico de soporte / operaciones técnicas,ntt data,tetouan,319,42,0,0,0,0,0,IT_DEVELOPPEMENT
telus is hiring banking customer support agents (french & english) - casablanca,telus digital,casablanca,374,52,0,0,0,1,0,SPECIAL_AUTRES
coordinador técnico senior (sql / unix / middleware),ntt data,tetouan,459,67,0,0,1,0,0,IT_DEVELOPPEMENT
administrateur système et réseaux h/f,non spécifié,meknes,382,50,0,0,0,1,0,ADMIN_SYSTEME_CLOUD
développeur h/f,non spécifié,meknes,401,57,0,0,0,1,0,IT_DEVELOPPEMENT
help desk h/f,non spécifié,meknes,319,44,0,0,0,1,0,SPECIAL_AUTRES
ingénieur ia h/f,non spécifié,meknes,364,49,0,0,0,1,0,INGENIERIE
responsable sécurité si h/f,non spécifié,meknes,421,63,0,0,0,1,0,PRODUCTION_INDUSTRIE
réceptionniste,manpower agences,casablanca,342,43,0,0,1,1,0,ADMINISTRATIF_SUPPORT
commercial (h/f),non spécifié,casablanca,360,47,0,0,1,1,0,COMMERCIAL_VENTE
responsable pilotage esg,aya gold & silver,casablanca,364,53,0,0,0,0,0,MANAGEMENT_DIRECTION
technicien elevage équin (h/f),sorec,maroc,365,47,0,0,0,1,0,PRODUCTION_INDUSTRIE
team leader /manager bilingue (français et anglais) - casablanca,outsourcia,casablanca,382,53,0,0,0,0,0,DATA_IA
motion designer / vidéaste,outsourcia,casablanca,359,53,0,0,0,0,0,SPECIAL_AUTRES
agent de support technique / helpdesk à distance parfaitement bilingue fr/uk (h/f),outsourcia,casablanca,421,58,0,0,0,0,0,DATA_IA
hr & operations officer,ago jobs & hr,rabat,402,58,0,0,0,0,0,RESSOURCES_HUMAINES
lead développeur / tech lead,sol30,casablanca,333,44,0,0,0,0,0,IT_DEVELOPPEMENT
"jobaanbieding: customer support representative – logistics (nederlands sprekend, 100% remote)",foundever (ex sitel group),casablanca,350,46,1,0,0,0,0,DATA_IA
klantendienstmedewerker – leider in belgische telecommunicatie,foundever (ex sitel group),rabat,379,46,0,0,0,0,0,TELECOM_RESEAUX
remote qa-analist – logistiek,foundever (ex sitel group),casablanca,365,45,1,0,0,0,0,SPECIAL_AUTRES
senior data scientist,leyton,casablanca,343,43,0,0,1,0,0,IT_DEVELOPPEMENT
scientific consultant - spanish speaker,leyton,casablanca,356,46,0,0,0,1,0,SPECIAL_AUTRES
ingénieur système et virtualisation senior,leyton,casablanca,418,56,0,0,1,1,0,INGENIERIE
data scientist,leyton,casablanca,404,54,0,0,1,0,0,IT_DEVELOPPEMENT
"sales development representative (us market, english-speaking)",leyton,casablanca,391,54,0,0,0,0,0,COMMERCIAL_VENTE
chargé (e) d''import (h/f),non spécifié,casablanca,258,33,0,0,0,1,0,SPECIAL_AUTRES
acheteur (salé technopolis),axa services maroc,rabat,364,54,0,0,1,1,0,LOGISTIQUE_TRANSPORT
chargé de recrutement it,alten maroc,rabat,405,61,0,0,0,1,0,SPECIAL_AUTRES
conseiller commercial,intelcia,casablanca,290,39,0,0,0,0,0,COMMERCIAL_VENTE
ingénieur (e) développement camunda/bpmn,btechnologie,rabat,324,41,0,0,1,1,0,IT_DEVELOPPEMENT
consultant technique senior servicenow (h/f),dxc - cdg,rabat,412,53,0,0,1,1,0,SPECIAL_AUTRES
commercial terrain b2b,manpower agences,meknes,373,54,0,0,1,1,1,DATA_IA
conseiller technique,intelcia,casablanca,376,54,0,0,0,0,0,SPECIAL_AUTRES
televendeur,intelcia,casablanca,338,43,0,0,0,0,0,COMMERCIAL_VENTE
responsable de zone,non spécifié,maroc,435,62,0,0,0,1,0,MANAGEMENT_DIRECTION
responsable maintenance mécanique fixe,aya gold & silver,maroc,420,56,0,0,0,0,0,DATA_IA
responsable logistique import et export,aya gold & silver,casablanca,368,53,0,0,1,0,0,LOGISTIQUE_TRANSPORT
assistante de direction générale,fmps  - fondation marocaine du préscolaire,rabat,379,48,0,0,0,1,0,ADMINISTRATIF_SUPPORT
conseiller technique de vente en climatisation anglophone (h/f),maroc climate and security (mcs) - carrier,casablanca,381,48,0,0,1,1,0,COMMERCIAL_VENTE
chargé d''approvisionnement bilingue (h/f),maroc climate and security (mcs) - carrier,casablanca,383,55,0,0,0,1,0,DATA_IA
chargé(e) d’assistance technique à mi temps (en réception d’appels),manpower agences,casablanca,431,60,0,0,0,0,0,SPECIAL_AUTRES
maintenance technician,yazaki morocco,kenitra,416,55,0,0,0,1,0,DATA_IA
responsable it (h/f),sofrecom maroc,casablanca,409,56,0,0,1,1,0,MANAGEMENT_DIRECTION
responsable fabrication (h/f),groupe bel,tanger,404,52,0,0,1,1,0,MANAGEMENT_DIRECTION
ingenieur(e)/technicien(ne) qualité fai,akkodis maroc,tanger,366,46,0,0,1,1,0,DATA_IA
conseiller commercial audi (h/f),cac (centrale automobile chérifienne),casablanca,349,51,0,0,0,1,0,COMMERCIAL_VENTE
chargé(e) de relation client bancaire – octroi de crédits,concentrix,sale,389,56,0,0,0,0,0,DATA_IA
commercial confirmé – matériel médical (h/f),crit,casablanca,375,51,0,0,1,0,0,COMMERCIAL_VENTE
assistant(e) rh,non spécifié,rabat,294,37,0,0,0,1,0,RESSOURCES_HUMAINES
chargé de clientèle/démarcheur,cat assurance et réassurance,casablanca,363,49,0,0,1,1,0,SPECIAL_AUTRES
chargé contrôle réception et approvisionnement,non spécifié,casablanca,340,44,0,0,1,1,0,SPECIAL_AUTRES
network specialist l2 (bilingue fr/an),marketing call center,rabat,412,57,0,0,0,0,0,DATA_IA
téléconseillers en réception d''appels,tersea,casablanca,358,49,0,0,0,1,0,COMMERCIAL_VENTE
responsable financier groupe – france & maroc,orh assessment,casablanca,388,49,0,0,0,0,0,MANAGEMENT_DIRECTION
comptable,non spécifié,tanger,409,56,0,0,1,1,0,COMPTABILITE_FINANCE
agent gestion & suivi parc véhicules,non spécifié,casablanca,552,80,0,0,0,1,0,SPECIAL_AUTRES
televendeur secteur bancaire,intelcia,casablanca,341,45,0,0,0,0,0,DATA_IA
payroll & hr report sr specialist,yazaki morocco,kenitra,304,47,0,0,0,1,0,RESSOURCES_HUMAINES
techniciens niveau baccalauréat (t),non spécifié,casablanca,314,40,0,0,0,1,0,PRODUCTION_INDUSTRIE
chargé reproduction et santé équine (h/f),sorec,meknes,475,66,0,0,0,0,0,PRODUCTION_INDUSTRIE
team manager bilingual (fr/en),cnexia,casablanca,384,55,0,0,0,1,0,DATA_IA
responsable technique devops (h/f),sofrecom maroc,casablanca,311,40,0,0,0,1,0,ADMIN_SYSTEME_CLOUD
gestionnaire administratif,campus france,rabat,409,57,0,0,0,0,0,DATA_IA
change manager (h/f),btechnologie,rabat,528,70,0,0,0,1,0,MANAGEMENT_DIRECTION
expert méthode et opérations (h/f),btechnologie,rabat,367,51,0,0,1,0,0,SPECIAL_AUTRES
ingénieur expert qos – troubleshooting radio mobile (h/f),btechnologie,rabat,343,47,0,0,1,1,0,DATA_IA
ingénierie détaillé ip/wdm senior (h/f),btechnologie,rabat,417,60,0,0,1,0,0,DATA_IA
comptable sap s/4hana,btechnologie,rabat,413,62,0,0,1,0,0,DATA_IA
manager déploiement réseaux – ftta & wdm (h/f),btechnologie,rabat,323,43,0,0,0,1,0,MARKETING_COM
office manager expérimenté (e),non spécifié,casablanca,454,62,0,0,1,0,0,ADMINISTRATIF_SUPPORT
contrôleur de gestion,arcol,casablanca,369,47,0,0,1,1,0,COMPTABILITE_FINANCE
chef de projet bi,cac (centrale automobile chérifienne),casablanca,433,65,0,0,0,0,0,IT_DEVELOPPEMENT
juriste senior h/f,groupe azura,casablanca,405,58,0,0,1,1,0,JURIDIQUE_DROIT
chargée de communication et marketing digital (h/f),locamed,rabat,386,51,0,0,0,1,0,MARKETING_COM
caviste,palais jamaï,fes,368,56,0,0,0,0,0,SPECIAL_AUTRES
responsable informatique ( navision ),non spécifié,casablanca,354,49,0,0,1,1,0,MANAGEMENT_DIRECTION
technicien informatique,vinci energies afrique de l''ouest,casablanca,425,61,0,0,0,1,0,PRODUCTION_INDUSTRIE
architect entreprise (h/ f),non spécifié,rabat,482,64,0,0,0,1,0,SPECIAL_AUTRES
ingénieur de production devops (h/f),non spécifié,casablanca,446,61,0,1,0,1,0,ADMIN_SYSTEME_CLOUD
concepteur développeur fullstack (h/f),non spécifié,casablanca,488,69,0,1,1,1,0,IT_DEVELOPPEMENT
concepteur développeur c++ (h/ f),non spécifié,casablanca,466,63,0,0,0,1,0,IT_DEVELOPPEMENT
"jobaanbieding: customer support representative – logistics (nederlands sprekend, 100% remote)",foundever (ex sitel group),casablanca,406,51,1,0,0,0,0,DATA_IA
klantendienstmedewerker – leider in belgische telecommunicatie,foundever (ex sitel group),rabat,438,55,0,0,0,0,0,TELECOM_RESEAUX
remote qa-analist – logistiek,foundever (ex sitel group),casablanca,365,48,1,0,0,0,0,SPECIAL_AUTRES
chef de projet si,non spécifié,casablanca,408,62,0,0,0,1,0,MANAGEMENT_DIRECTION
chargé de relations medias,non spécifié,casablanca,424,60,0,0,0,1,0,SPECIAL_AUTRES
ingénieur topographe,non spécifié,casablanca,360,46,0,0,0,1,0,INGENIERIE
ingénieur systèmes,non spécifié,casablanca,387,48,0,0,0,1,0,INGENIERIE
chargé de formation h/f,go rh maroc,casablanca,312,44,0,0,0,1,0,RESSOURCES_HUMAINES
responsable recrutement h/f,go rh maroc,casablanca,404,55,0,0,0,0,0,MANAGEMENT_DIRECTION
comptable sénior,figeac aero maroc,maroc,424,56,0,0,1,1,0,COMPTABILITE_FINANCE
chef de projet sénior,figeac aero maroc,maroc,360,52,0,0,1,1,0,MANAGEMENT_DIRECTION
coordinateur paie,figeac aero maroc,maroc,449,67,0,0,1,1,0,DATA_IA
chargé(e) de recrutement,figeac aero maroc,maroc,440,59,0,0,0,1,0,SPECIAL_AUTRES
hr business partner,coats maroc,casablanca,336,53,0,0,1,1,0,RESSOURCES_HUMAINES
ingénieur back-end,ago jobs & hr,rabat,375,50,0,0,0,1,0,IT_DEVELOPPEMENT
